id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
43780501,Funky Apartment with fantastic views,6033,Cam,,West End,49.29383,-123.13639,Entire home/apt,139,30,3,2021-03-31,0.32,2,336
43781478,Temporary yet comfortable stays in East Vancouver,1886797,Carrol,,Kensington-Cedar Cottage,49.24055,-123.0837,Entire home/apt,62,30,0,,,2,289
43807042,Classy 1 Bedroom Suite,95217850,Mauricio,,Downtown,49.27533,-123.12906,Entire home/apt,110,30,0,,,21,225
43817461,Ultra Luxury -with your own private putting green!,228483049,Sam,,Kitsilano,49.26799,-123.16636,Entire home/apt,272,30,4,2020-11-07,1.88,2,187
43818639,Zodiac Palace in Downtown #8,346562402,Zodiac,,Downtown,49.27579,-123.11608,Entire home/apt,241,2,10,2021-05-17,0.80,33,82
43821712,"At Home in Vancouver: Immaculate, Private, Central",12520093,At Home In Vancouver,,Mount Pleasant,49.2585,-123.08537,Entire home/apt,165,3,4,2021-04-16,0.34,1,303
43821995,Lovely CBD Skyhigh 2 BR&BA w/Fast Wifi/CitView,55948760,Alex,,West End,49.28181,-123.12602,Entire home/apt,167,30,4,2021-05-26,0.34,12,62
43846664,Ground level suite with private entry,350621763,Dalpreet,,Kensington-Cedar Cottage,49.24734,-123.07494,Entire home/apt,90,1,11,2021-02-03,0.97,1,13
43869990,Stylish living in the heart of downtown Vancouver,115226911,Chella,,Downtown,49.28436,-123.11689,Entire home/apt,130,30,0,,,1,318
43870316,Corporate Stays | Mondrian | Cozy 1 Bedroom Apt.,38459934,Corporate Stays,,Downtown,49.27928,-123.12047,Entire home/apt,171,30,0,,,32,1
43880349,Queen bed with shared bathroom,212674897,Lily,,Oakridge,49.22318,-123.12745,Private room,62,1,11,2021-06-20,8.92,2,54
43899731,Amazing one bedroom condo!,351425159,Alec,,Downtown,49.27333,-123.12758,Entire home/apt,254,2,4,2020-10-03,0.32,1,0
43900863,🌟Vancouver Marpole Home Hotel 一,348639088,Miyako,,Marpole,49.21613,-123.14369,Private room,64,1,33,2020-09-10,2.89,7,0
43901092,🌟Vancouver Marpole Home Hotel 三,348639088,Miyako,,Marpole,49.21452,-123.14231,Private room,58,1,27,2021-04-20,2.54,7,1
43901206,🌟Vancouver Marpole Home Hotel 六,348639088,Miyako,,Marpole,49.21549,-123.14257,Private room,38,1,15,2021-05-12,1.80,7,63
43901297,🌟Vancouver Marpole Home Hotel 七,348639088,Miyako,,Marpole,49.21561,-123.14419,Private room,42,1,11,2021-01-20,1.02,7,0
43909863,Luxury Downtown Ocean/Mountain view 2BR apartment,216458343,Angela,,Downtown,49.27581,-123.12913,Entire home/apt,200,34,8,2020-10-08,0.66,1,361
43937790,New stunning home in the heart of Kitsilano,7170285,Kate,,Kitsilano,49.26677,-123.16245,Entire home/apt,350,3,2,2020-08-03,0.17,1,0
43946933,Cozy and tasteful private ground level suite,36638308,Dave,,Kensington-Cedar Cottage,49.25976,-123.07446,Entire home/apt,129,5,34,2021-03-07,2.74,1,12
43956924,68 smithe - 1 bedroom Vancouver Downtown,231663454,Plan A,,Downtown,49.27594,-123.1131,Entire home/apt,105,60,0,,,123,0
43973729,Downtown Vancouver Amazing Ocean View by SkyTrain,55948760,Alex,,Downtown,49.27823,-123.10815,Entire home/apt,180,2,35,2021-05-11,3.27,12,175
43997233,Private Mt Pleasant Studio Suite with Shared Patio,46346140,Chris,,Mount Pleasant,49.26158,-123.08246,Entire home/apt,85,2,59,2020-09-23,7.31,1,158
44003250,Bright comfortable 1BD + 1Den Downtown Apartment,340057644,Cindy,,Downtown,49.27472,-123.11666,Entire home/apt,170,30,8,2020-09-28,0.71,1,1
44003537,NEW Townhouse Loft w Private Street Access,7151689,Hoa,,Downtown Eastside,49.27751,-123.09855,Entire home/apt,131,7,12,2021-07-04,0.99,1,11
44014044,Modernist Zen Garden Suite- Two Bikes Included!,21409576,Kelli,,Arbutus Ridge,49.23972,-123.15498,Entire home/apt,144,3,11,2020-11-09,1.28,1,23
44016081,"Breathtaking Views 3 bdrm, pool, hot tub, gym",29412479,Suzanne,,Downtown,49.27465,-123.12995,Entire home/apt,316,30,1,2021-04-11,0.34,8,48
44019214,1 block to Rupert skytrain with mountain/city view,316013711,Q,,Grandview-Woodland,49.26246,-123.07123,Private room,102,30,0,,,7,365
44020727,Big Modern Character Home with Views by the Beach,116612603,Dawn,,Hastings-Sunrise,49.28834,-123.04685,Entire home/apt,240,5,0,,,1,30
44021555,Modern new luxury townhouse,57366932,Linda,,Renfrew-Collingwood,49.23854,-123.05431,Entire home/apt,284,3,9,2020-11-29,0.83,1,110
44031753,👑 Convenient 1 BR & Den w/Parking - Walk to beach,55948760,Alex,,West End,49.27942,-123.1299,Entire home/apt,126,2,35,2021-06-10,3.00,12,113
44034163,Vancouver House - Architectural Wonder,352938664,Lissa,,Downtown,49.27442,-123.12983,Entire home/apt,225,300,0,,,1,90
44035933,Brand New 2-Bedroom Suite with Wi-Fi and TV.,335175140,Ken,,Killarney,49.22098,-123.04455,Entire home/apt,130,2,2,2020-10-02,0.20,2,58
44050875,1BR- 1438 Richards Vancouver Downtown,231663454,Plan A,,Downtown,49.27228,-123.12859,Entire home/apt,106,180,0,,,123,178
44064013,Elite Executive Suites presents : 2 bd+2 bath+Den,353290608,Sam,,Downtown Eastside,49.28095,-123.10621,Entire home/apt,119,2,0,,,1,0
44088975,❤︎ Spacious Artistic Vacation Getaway ❤︎,22591916,April,,Downtown Eastside,49.28053,-123.10924,Entire home/apt,174,2,6,2020-09-30,0.59,1,43
44090365,Gastown Heritage Conversion 3 MONTHS MINIMUM,353870843,James,,Downtown Eastside,49.28147,-123.10822,Entire home/apt,100,92,1,2021-04-03,0.31,1,288
44105969,Yaletown - One Bedroom Suite,4702743,Javi,,Downtown,49.27913,-123.11864,Entire home/apt,200,31,0,,,1,89
44123784,Luxurious Vancouver Condo - 1Bed Compact,100605868,Sharebnb,,Downtown,49.28056,-123.1258,Entire home/apt,210,2,0,,,2,2
44123986,Luxurious Vancouver Condo -2Bed Compact,100605868,Sharebnb,,Downtown,49.28032,-123.12532,Entire home/apt,246,2,0,,,2,2
44124481,Double guest suite,354561933,Ton,,Shaughnessy,49.23548,-123.14041,Entire home/apt,134,1,17,2021-06-22,1.46,1,206
44131805,Furnished big bright room for females,255811719,Tam,,Renfrew-Collingwood,49.23579,-123.03803,Private room,25,30,1,2021-06-12,1,3,119
44132626,Furnished Partitioned den/small room -females only,255811719,Tam,,Renfrew-Collingwood,49.23397,-123.03716,Private room,25,30,1,2021-03-20,0.27,3,232
44135027,Coal Harbour Home w/ Panoramic City View,354776694,Fan,,Downtown,49.28725,-123.12274,Entire home/apt,284,3,22,2021-05-25,1.85,1,12
44140484,Beautiful Garden Level Suite for Two,22096754,Evie,,Mount Pleasant,49.25855,-123.0797,Entire home/apt,110,10,1,2020-09-01,0.10,2,20
44147687,[캐나다라인 지하철역 도보3분] 더블침대 x2 개인룸(공용화장실) #2,352524633,인성,,Marpole,49.21217,-123.11554,Private room,60,14,0,,,4,59
44151716,1009 Harwood- 1 bedroom downtown Vancouver,231663454,Plan A,,Downtown,49.27756,-123.1304,Entire home/apt,101,60,0,,,123,123
44168247,‘Chickadee’ A Unique & Cosy Static Trailer,723510,Dave,,Shaughnessy,49.24412,-123.13165,Entire home/apt,48,1,24,2021-01-19,2.23,1,32
44168388,Standard King One Bedroom Suite with Kitchen,348007316,Sunset Inn & Suites,,West End,49.28103,-123.13161,Entire home/apt,248,1,9,2021-06-12,0.86,4,320
44179770,Coal Harbour Modern Apartment,60505386,Hamid,,Downtown,49.28852,-123.12402,Entire home/apt,172,2,55,2021-01-22,4.60,2,118
44181633,2 Bed Loft with High floor ceiling and rooftop,355809880,Diana,,Downtown,49.27894,-123.12218,Entire home/apt,99,1,1,2020-08-01,0.09,1,0
44188116,Coal harbour cozy one bedroom apartment,60000697,Roberto,,Downtown,49.29037,-123.12809,Entire home/apt,120,30,2,2020-11-30,0.21,2,340
44193201,Home away from home !,355983005,Klara,,West End,49.28376,-123.12375,Entire home/apt,275,30,0,,,1,365
44195072,Luxury 2BR+Den+Solarium Apt with Awesome DT View,349804247,Elvan,,Downtown,49.27789,-123.10709,Entire home/apt,290,30,35,2021-01-14,3.18,7,215
44206385,Bright + Modern Main Street Suite,20244132,Janet,,Riley Park,49.25424,-123.10303,Entire home/apt,102,1,11,2021-03-31,0.96,2,275
44210841,1351 continental - 2 bedroom,231663454,Plan A,,Downtown,49.27537,-123.12965,Entire home/apt,120,30,0,,,123,123
44216736,Spacious luxury one br. suite with billards in Van,279049972,Terry,,Dunbar Southlands,49.24775,-123.18042,Entire home/apt,188,2,16,2021-06-25,1.55,1,326
44226040,[캐나다라인 지하철역 도보3분] 더블침대 x2 개인룸(공용화장실) #4,352524633,인성,,Marpole,49.21394,-123.11599,Private room,60,1,0,,,4,337
44226734,A Queen size Bed/detached Bathroom&Shared Kit/04,13113669,Jan,,Mount Pleasant,49.25874,-123.11104,Private room,42,30,4,2020-09-17,0.36,16,344
44227322,Top Floor Bright Private Room w/ Park View & Patio,340427399,Justin,,Victoria-Fraserview,49.22118,-123.05514,Private room,75,2,1,2020-09-04,0.10,1,0
44244604,Fully furnished 2 BR 2 Bath with Water Views!!,130156536,Divya,,Downtown,49.28045,-123.10989,Entire home/apt,309,2,1,2021-05-02,0.45,1,302
44245547,Downtown 3-storey Townhouse w/Roof Patio & Parking,263694983,Jordan,,Downtown,49.28076,-123.10981,Entire home/apt,414,31,7,2020-12-26,0.65,1,63
44249245,Small room in cozy DT Vancouver apartment!,142234288,Oriana,,Downtown,49.27666,-123.12818,Private room,47,2,29,2020-12-13,2.92,1,52
44252533,"Classic  2 bed, 2 bath apartment / Yaletown",95217850,Mauricio,,Downtown,49.2772,-123.12207,Entire home/apt,120,30,0,,,21,119
44252967,🏙⛰🏡 New 2020 House with Private Entrance and Yard,136418325,Markus,,Kensington-Cedar Cottage,49.2379,-123.06381,Entire home/apt,133,42,5,2020-09-06,0.57,1,250
44253302,Corner 1Bedroom & Den Suite in Vancouver Downtown,7955073,Times Square Suites Hotel,,West End,49.29232,-123.13462,Entire home/apt,329,2,4,2021-06-23,0.36,3,265
44267577,"Bright Spacious studio Downtown Vancouver, Patio",56384031,Maddi,,Downtown,49.28038,-123.1252,Entire home/apt,111,30,3,2021-04-04,0.33,6,257
44267654,777 Richards St - 1 Bedroom - Downtown Vancouver,231663454,Plan A,,Downtown,49.28177,-123.11769,Entire home/apt,110,60,0,,,123,123
44268942,A Private Room&En-suite bathroom&Shared Kit/06,13113669,Jan,,Mount Pleasant,49.26005,-123.11127,Private room,42,30,3,2021-01-31,0.28,16,349
44269319,Spacious Loft in the heart of Hastings Sunrise,227880483,Elsa,,Hastings-Sunrise,49.28016,-123.05426,Entire home/apt,90,30,0,,,1,332
44276438,[캐나다라인 지하철역 도보3분] 더블침대 x2 개인룸(개인화장실) #3,352524633,인성,,Marpole,49.21213,-123.11569,Private room,70,14,0,,,4,335
44279551,Bright room with shared bathroom,191775601,Cindy,,Shaughnessy,49.23763,-123.15321,Private room,64,1,2,2021-05-01,0.65,1,86
44280484,A private room with Shared Bathroom & Kitchen/08,13113669,Jan,,Mount Pleasant,49.26025,-123.11151,Private room,30,30,3,2020-09-13,0.27,16,330
44292082,Modern bright and airy garden suite near skytrain,17128149,Holly,,Renfrew-Collingwood,49.25024,-123.05147,Entire home/apt,130,3,9,2021-02-16,0.80,1,64
44294276,Executive King One Bedroom Suites with sofa bed,348007316,Sunset Inn & Suites,,West End,49.28125,-123.13316,Entire home/apt,278,1,1,2021-01-17,0.17,4,320
44306270,"Corner Unit, nice park view",169212821,Weiwei,,Downtown,49.27403,-123.12521,Entire home/apt,2200,180,0,,,1,179
44307675,The Trendy Savoy - right in the heart of downtown!,4687259,Russ,,Downtown,49.27773,-123.12082,Entire home/apt,150,2,25,2021-05-24,2.72,1,107
44317516,High-End Downtown Condo!,268816965,Kelepi,,Downtown Eastside,49.27968,-123.10015,Entire home/apt,105,3,3,2020-12-31,0.31,1,19
44318330,12-1 Private room central Vancouver near skytrain,356993612,Cora1210,,Mount Pleasant,49.26047,-123.07837,Private room,40,30,1,2020-11-15,0.13,16,179
44320273,12-2 Bright room Central Vancouver near skytrain,356993612,Cora1210,,Mount Pleasant,49.25959,-123.0782,Private room,39,30,3,2021-01-19,0.29,16,190
44320972,Fabulous Yaletown Condo with Amazing Views,357499232,Ajand,,Downtown,49.2752,-123.11126,Entire home/apt,150,30,0,,,1,278
44323312,19-1-5 Bright room central Vancouver,357531934,Cora,,Kensington-Cedar Cottage,49.25344,-123.08987,Private room,52,3,1,2021-05-01,0.44,16,89
44326587,Air-Conditioned Suite Sixteen - Premium Location,166116403,Ruben,,West End,49.2812,-123.12689,Entire home/apt,283,3,8,2020-11-01,0.72,1,163
44326799,1283 Howe Street - 2 Bedrooms - Downtown Vancouver,231663454,Plan A,,Downtown,49.27797,-123.12906,Entire home/apt,124,60,0,,,123,154
44333469,[캐나다라인 지하철역 도보3분] 웨스트 3층 고급 현대식 단독 하우스,352524633,인성,,Marpole,49.21406,-123.11407,Private room,1050,7,0,,,4,83
44340870,Skytrain*Fun Neighbourhood*Rustic Charm,11067913,Andy,,Kensington-Cedar Cottage,49.26111,-123.07165,Private room,30,45,3,2021-05-01,0.29,6,17
44345123,1405 Haro Street - 1 Bedroom - Downtown Vancouver,231663454,Plan A,,West End,49.28788,-123.13206,Entire home/apt,106,30,0,,,123,93
44349386,Life on the Ark simply 20 enjoy your stay!,53308945,Stephen,,Downtown,49.2759,-123.11465,Entire home/apt,163,1,0,,,1,103
44358438,"Olympic Village 1BR near Seawall, Granville Isle.",276378792,Mary M,,Mount Pleasant,49.27062,-123.10899,Entire home/apt,100,180,0,,,1,365
44379773,Kits Beach - private room + shared house,10303354,Ryan,,Kitsilano,49.2738,-123.1496,Private room,95,30,0,,,1,279
44382620,Isolate in a hip East Vancouver setting,2021485,Geoffrey,,Downtown Eastside,49.27776,-123.08485,Entire home/apt,121,3,6,2021-07-05,0.66,3,261
44393890,🏝 NEW Instaworthy Loft-Gastown 🏝 - 3bed/1bath/1prk,358216236,Mike,,Downtown Eastside,49.28202,-123.10757,Entire home/apt,279,3,26,2021-04-30,2.53,1,58
44418027,Furnished Yaletown Studio with large sunroom,262715131,Milly,,Downtown,49.27701,-123.12065,Entire home/apt,96,30,2,2020-10-09,0.25,1,58
44429990,☆ New! Beautiful Downtown 2BD+Den+ Patio+Parking☆☆,160902861,Dorothy,,Downtown,49.28008,-123.10864,Entire home/apt,216,2,75,2020-12-07,6.78,1,41
44433269,Vancouver House City Suite with Unobstructed Views,22731299,Matin,,Downtown,49.27417,-123.13216,Entire home/apt,339,30,0,,,4,327
44433555,Patio Living Sunset Beach,22731299,Matin,,Downtown,49.27517,-123.1282,Entire home/apt,228,30,1,2021-05-31,0.79,4,214
44434935,The Nicola House,5066370,Myf,,West End,49.2883,-123.1346,Entire home/apt,115,30,1,2021-05-09,0.51,1,24
44447709,Newly renovated suite near trendy Fraser/Main St,359064211,Matthew,,Kensington-Cedar Cottage,49.24245,-123.08382,Entire home/apt,80,5,5,2021-05-31,0.96,1,76
44451344,Capricorn Palace RANDOM,346562402,Zodiac,,Downtown,49.27411,-123.11459,Entire home/apt,169,2,0,,,33,24
44460079,"Bright, large & quiet suite for your stay!",148283577,Jollean,,Grandview-Woodland,49.27758,-123.065247,Entire home/apt,175,2,6,2021-06-06,0.57,1,243
44473992,19-2-10 Bright room Cetral Vancouver,357531934,Cora,,Riley Park,49.25275,-123.09117,Private room,49,10,0,,,16,151
44479998,***Chic 3BR in the Heart of Downtown!***,272893477,Samuel,,Downtown,49.27764,-123.12334,Entire home/apt,222,1,45,2021-07-05,6.31,1,324
44505551,Hamilton Condo,359883208,Cathleen,,Downtown,49.27537,-123.12202,Entire home/apt,150,30,1,2021-01-02,0.16,1,187
44516219,12-1 Bright room Central Vancouver near skytrain,357531934,Cora,,Mount Pleasant,49.25825,-123.07885,Private room,32,30,3,2021-03-03,0.30,16,155
44532882,Luxury Living 1 Skytrain to Downtown with Patio,316013711,Q,,Grandview-Woodland,49.26435,-123.072,Entire home/apt,150,30,0,,,7,365
44540346,Luxury Trump tower furnished condo in downtown,266197642,Li,,West End,49.28628,-123.12488,Entire home/apt,150,31,0,,,1,177
44554972,12-2 Private room Central Vancouver near skytrain,357531934,Cora,,Mount Pleasant,49.25984,-123.08007,Private room,40,30,1,2020-09-01,0.10,16,179
44574661,Cozy Main St. Guest Suite,227662329,Jordan,,Riley Park,49.23701,-123.10017,Entire home/apt,146,1,1,2020-08-27,0.10,4,293
44580173,1088 Richards St - 2 Bedrooms - Downtown Vancouver,231663454,Plan A,,Downtown,49.27686,-123.12067,Entire home/apt,127,90,0,,,123,93
44593230,Spacious apartment near Science world,346562402,Zodiac,,Mount Pleasant,49.27036,-123.10119,Entire home/apt,286,30,3,2020-09-14,0.27,33,163
44597342,"Bright, Spacious Corner Unit with Massive Patio",276467606,Hamed,,Kitsilano,49.26361,-123.15723,Entire home/apt,125,32,0,,,1,0
44597484,19-1-30 Private room Convenient to Downtown,357531934,Cora,,Riley Park,49.25282,-123.09166,Private room,45,30,1,2020-11-30,0.14,16,179
44618144,[30Days+] Capricorn Palace in yaletown #4,346562402,Zodiac,,Downtown,49.27353,-123.11563,Entire home/apt,255,2,8,2020-11-17,0.79,33,55
44626112,Coal Harbour 1 bedroom apartment,61154829,Shahnaz,,Downtown,49.28926,-123.1224,Entire home/apt,100,30,0,,,1,123
44650727,High End Modern Studio in Gastown / Chinatown,48909586,Mark,,Downtown Eastside,49.28037,-123.0985,Entire home/apt,180,28,0,,,1,91
44659525,Beautiful 1 Bedroom Suite - With Free Parking!,40823079,Vivian,,Mount Pleasant,49.26464,-123.099,Entire home/apt,105,2,22,2021-06-07,2.13,1,15
44667811,"800SFLoft 2 bed Private patio,fire table,BBQ",353489793,Blake,,Downtown,49.27825,-123.12111,Entire home/apt,313,2,29,2020-11-08,2.75,1,58
44691099,1009 Harwood St - 2 Bedrooms - Downtown Vancouver,231663454,Plan A,,West End,49.27706,-123.13255,Entire home/apt,128,60,0,,,123,154
44691513,38 Smithe St -  1 Bedroom - Downtown Vancouver,231663454,Plan A,,Downtown,49.27609,-123.11304,Entire home/apt,108,60,0,,,123,93
44698855,Downtown Vancouver  1 Bedroom Comfort Living,102554136,Bonnie,,Downtown,49.27667,-123.1243,Entire home/apt,80,90,0,,,6,107
44700697,19-1-30 Bright room Convenient to Downtown,356993612,Cora1210,,Riley Park,49.25312,-123.09184,Private room,40,30,1,2020-10-01,0.11,16,144
44707856,Cozy & Colourful 1 BR Apt in Historic Gastown,362022945,Amanda Rose,,Downtown Eastside,49.28101,-123.10346,Entire home/apt,152,2,18,2021-04-30,1.78,1,218
44718107,NEW Stunning Mid-Century Loft in Historic Gastown!,2462187,Anjum,,Downtown Eastside,49.28137,-123.10354,Entire home/apt,254,7,4,2021-06-15,0.83,1,337
44744956,12-3 Bright room Central Vancouver near skytrain,357531934,Cora,,Mount Pleasant,49.25822,-123.07895,Private room,33,30,2,2021-06-01,0.20,16,69
44755862,Comfortable Yaletown Home by the water,5629348,Pari,,Downtown,49.27458,-123.11624,Entire home/apt,110,30,0,,,1,96
44757578,Large Suite - Center of DT Vancouver off Robson,362246117,Ann,,West End,49.28372,-123.12773,Private room,110,1,0,,,1,123
44792934,Bright studio laneway in a perfect location,38036809,Janice,,Riley Park,49.25566,-123.10702,Entire home/apt,98,30,1,2021-05-29,0.75,1,327
44798315,1 Bed Penthouse w/ City and North Shore Views,9508751,Joe,,Grandview-Woodland,49.27354,-123.07188,Entire home/apt,100,30,2,2020-11-01,0.59,1,93
44800040,19-7-7 Bright room Central Vancouver,356993612,Cora1210,,Kensington-Cedar Cottage,49.25486,-123.08989,Private room,50,7,2,2021-03-27,0.45,16,172
44800636,Hotel King Deluxe Room private en-suite bathroom,48804113,Front Desk,,Downtown,49.28295,-123.11335,Private room,244,1,40,2021-05-24,3.74,4,176
44818552,Clean Bright 3 Bedroom Home Central Area Near Bus,204341526,Kathy,,Killarney,49.22669,-123.03529,Entire home/apt,300,3,0,,,3,120
44843152,Beach Hide-Away,4484250,Karen,,Kitsilano,49.27199,-123.1617,Entire home/apt,99,30,3,2021-06-22,0.33,5,30
44848735,1CleanPenthouse Enjoy Skyview☀Free parking/Netflix,362603058,Briana,,West End,49.27934,-123.13042,Entire home/apt,257,4,32,2020-10-03,3.05,1,339
44852394,Ocean View Vancouver Heights Home,147235679,Vishal,,Hastings-Sunrise,49.28874,-123.02393,Entire home/apt,221,2,3,2020-09-25,0.28,1,28
44857546,2BR Top Floor Apartment Suite (Mount Pleasant),361047454,Daniel,,Riley Park,49.24968,-123.09156,Entire home/apt,110,1,24,2021-07-01,2.26,1,33
44867074,1 Bedroom basement suite in the best part of town,198726693,Hafeez,,Riley Park,49.24434,-123.09565,Entire home/apt,80,30,0,,,1,6
44911323,"New condo steps from beach, restaurants & shops!",55978031,Khurrum,,Downtown,49.27678,-123.12976,Entire home/apt,125,31,3,2021-06-07,0.41,1,82
44964851,Hotel King Legacy Room private en-suite bathroom,48804113,Front Desk,,Downtown,49.28125,-123.11185,Private room,233,1,26,2021-05-06,2.78,4,178
44983692,Glamorous Home Near Kitsilano Beach - 25 Min Walk,94617977,Jacen,,Arbutus Ridge,49.25525,-123.1676,Private room,81,1,23,2021-05-25,2.31,1,294
44995721,Lake House (without the lake),1579659,Anne,,Renfrew-Collingwood,49.24948,-123.04588,Entire home/apt,165,2,1,2020-11-29,0.14,1,3
44996662,Cozy Ground Level Suite With semi Private Entrance,35230334,Dave,,Renfrew-Collingwood,49.25184,-123.04145,Entire home/apt,65,3,5,2021-06-20,0.59,1,305
